Classe,Caractéristique Couleur,Caractéristique LPB,Caractéristique Fréquentielle
5,19.0,"[0.01855469 0.03630183 0.03014198 0.07192758 0.10338416 0.14605243
 0.05068735 0.04244291 0.44319035 0.05731671 0.04469651 0.04852764
 0.02929688 0.04995493 0.06730769 0.15144231 0.04544772 0.06054688
 0.40640024 0.09637921 0.04597356 0.05649038 0.02524038 0.05709135
 0.07632212 0.15985577 0.04717548 0.06280048 0.375      0.09405048]","[ 6.67514627e-04  3.96962219e-08  2.69441819e-13  9.85136642e-16
 -7.00442867e-30 -1.90138474e-19  1.44410199e-29]"
5,16.0,"[0.04595478 0.06734525 0.05493164 0.09532752 0.10791016 0.14379883
 0.0694674  0.07155198 0.23345478 0.11025766 0.0870643  0.08195613
 0.03883714 0.05634014 0.0688101  0.11846454 0.04942909 0.08653846
 0.24729567 0.16526442 0.08263221 0.08082933 0.03545673 0.06490385
 0.07602163 0.12770433 0.05348558 0.08653846 0.21574519 0.17668269]","[ 6.43522577e-04  2.05945467e-08  3.68132409e-14  4.15601031e-15
  4.85068795e-29  5.58317316e-19 -1.70205072e-29]"
5,16.0,"[0.02751277 0.04648062 0.03637695 0.07707332 0.12969501 0.14879432
 0.05786133 0.05006761 0.35492413 0.07121394 0.05371094 0.05100661
 0.02877103 0.05799279 0.12139423 0.14047476 0.04154147 0.05528846
 0.34405048 0.10576923 0.04807692 0.05198317 0.03185096 0.06850962
 0.1328125  0.1875     0.04086538 0.04867788 0.29146635 0.09825721]","[ 6.37683311e-04  1.09262797e-08  3.65274866e-13  3.24569031e-16
  3.46125637e-30 -2.96851946e-20 -7.13504415e-31]"
5,19.0,"[0.01801007 0.03215144 0.02909029 0.06941106 0.10201322 0.12937575
 0.04920373 0.03739108 0.4825909  0.05076247 0.03628305 0.04439603
 0.02674279 0.05288462 0.07602163 0.12394832 0.04033954 0.04942909
 0.46702224 0.08293269 0.03425481 0.03936298 0.0234375  0.07391827
 0.09915865 0.17007212 0.04296875 0.0531851  0.40024038 0.06340144]","[7.04834676e-04 6.87245424e-08 3.15320246e-11 1.20552884e-12
 4.23396916e-24 1.33405745e-16 6.10880094e-24]"
5,19.0,"[0.01293945 0.03455529 0.03098708 0.1009991  0.18697416 0.21435547
 0.06195538 0.04464017 0.2517841  0.0608098  0.04334435 0.06588041
 0.04311899 0.07504507 0.11395733 0.14265325 0.06557993 0.07361779
 0.24399038 0.1328125  0.0703125  0.07061298 0.03635817 0.06850962
 0.08804087 0.14633413 0.06009615 0.09344952 0.20673077 0.15955529]","[ 6.71346284e-04  4.29734667e-08  2.72122196e-13  1.44633559e-15
  1.04491656e-29 -2.83684710e-19  2.67233925e-29]"
5,17.0,"[0.0322829  0.03635817 0.01838567 0.0247521  0.02987906 0.06430288
 0.02554087 0.03910006 0.66734901 0.06204928 0.03973858 0.03019832
 0.01434796 0.02576623 0.03575721 0.09442608 0.02261118 0.04101562
 0.63010817 0.06603065 0.0297476  0.02584135 0.015625   0.04927885
 0.05649038 0.15835337 0.02914663 0.04747596 0.54116587 0.046875  ]","[ 6.40593234e-04  1.82936985e-08  1.18252220e-13  1.92288984e-16
 -4.10194277e-31  1.94797608e-20 -8.20061933e-31]"
5,15.0,"[0.00608474 0.01128681 0.00636644 0.02338116 0.03605769 0.08984375
 0.01663912 0.01977539 0.76900541 0.0215595  0.00548377 0.0093149
 0.00728666 0.02929688 0.04867788 0.12545072 0.01795373 0.02133413
 0.71296575 0.02223558 0.00330529 0.01081731 0.00811298 0.04356971
 0.06550481 0.17067308 0.02043269 0.03846154 0.62439904 0.01472356]","[ 6.31930315e-04  5.83275634e-09  9.04800964e-13  1.74034447e-15
  4.23936395e-29  1.77167949e-22 -5.45171896e-29]"
5,18.0,"[0.01395358 0.01859225 0.01012245 0.01857347 0.02578501 0.04768254
 0.01378456 0.02223558 0.79516602 0.03410457 0.01652644 0.01780349
 0.00803786 0.01870493 0.03057392 0.06835938 0.01156851 0.0215595
 0.77020733 0.03665865 0.01322115 0.01352163 0.00901442 0.02584135
 0.03605769 0.11628606 0.01081731 0.02584135 0.71634615 0.03305288]","[6.43167211e-04 1.74464616e-08 1.73429710e-12 9.92584217e-16
 4.11254581e-29 1.29410827e-19 2.16695590e-30]"
5,49.0,"[0.01352163 0.02525916 0.01192533 0.06355168 0.03951322 0.22874099
 0.04171049 0.06332632 0.4616887  0.05076247 0.0215595  0.03838642
 0.01224459 0.07504507 0.05784255 0.23572716 0.06798377 0.08180589
 0.32399339 0.08541166 0.02794471 0.05679087 0.01953125 0.08834135
 0.08323317 0.18359375 0.06820913 0.10667067 0.24008413 0.12560096]","[ 6.84321967e-04  5.16104975e-08  9.23563975e-12  2.91181243e-14
 -1.17699407e-26 -6.42172287e-18 -9.45939826e-27]"
5,50.0,"[0.00754958 0.01906175 0.0072491  0.05677209 0.04525992 0.17442909
 0.03378531 0.0473445  0.57532677 0.03322191 0.01179387 0.02238582
 0.01044171 0.07331731 0.07557091 0.19704026 0.05776743 0.05288462
 0.46033654 0.03846154 0.01292067 0.01953125 0.01622596 0.08052885
 0.14302885 0.20522837 0.05919471 0.05528846 0.36959135 0.03846154]","[ 6.80886488e-04  3.63487486e-08  3.21880726e-20  2.17800205e-19
 -1.83072984e-39 -4.88144550e-24 -1.81440978e-38]"
5,23.0,"[0.01154973 0.02448918 0.0171274  0.056096   0.13202374 0.13397686
 0.03688401 0.02922175 0.51962515 0.03900616 0.01284555 0.02028245
 0.02028245 0.06565505 0.15181791 0.14640925 0.03485577 0.02584135
 0.48662861 0.03538161 0.0171274  0.03064904 0.02223558 0.07481971
 0.125      0.16856971 0.0453726  0.03305288 0.44170673 0.04146635]","[ 1.40045119e-03  1.04487489e-06  3.69202688e-10  3.43430155e-11
 -2.66214967e-21 -1.18515262e-14  2.80494967e-21]"
5,26.0,"[0.01164363 0.01577524 0.0080942  0.02614183 0.03690279 0.11253005
 0.01669546 0.0247521  0.71867488 0.02878981 0.01314603 0.01577524
 0.00728666 0.03493089 0.05258413 0.14227764 0.01908053 0.02764423
 0.65234375 0.03493089 0.01021635 0.01983173 0.01111779 0.05258413
 0.06550481 0.16947115 0.01772837 0.03846154 0.58082933 0.03425481]","[ 6.33904284e-04  9.06724210e-09  3.14356500e-12  1.61807526e-14
 -2.89293251e-27 -1.27831619e-18 -2.22448094e-27]"
5,21.0,"[0.01233849 0.02152194 0.01260141 0.0309683  0.05175781 0.07615309
 0.02445162 0.02869591 0.7046274  0.03688401 0.01592548 0.01938101
 0.013747   0.03147536 0.05911959 0.09555288 0.02283654 0.02997296
 0.6707482  0.04124099 0.00961538 0.015625   0.015625   0.0390625
 0.07632212 0.15745192 0.02403846 0.03185096 0.59945913 0.03094952]","[ 6.34849289e-04  8.47363236e-09  8.28841576e-13  3.21769527e-15
 -9.37670614e-29 -1.53999620e-19 -1.37186997e-28]"
5,17.0,"[0.04080904 0.06206806 0.03141902 0.06293194 0.08522386 0.0923415
 0.05173903 0.06298828 0.41856971 0.09190956 0.06295072 0.05138221
 0.03215144 0.05010517 0.07729868 0.09435096 0.03808594 0.05664062
 0.42097356 0.1160607  0.05949519 0.04807692 0.03125    0.06520433
 0.08563702 0.13641827 0.03846154 0.05588942 0.37319712 0.10637019]","[ 6.82548127e-04  3.64787502e-08  9.49221408e-17  5.52101520e-16
  1.25896623e-31  1.04568487e-19 -1.11549543e-32]"
5,19.0,"[0.01292067 0.02385066 0.01500526 0.03844276 0.06834059 0.07589017
 0.02696815 0.02999174 0.66785607 0.04073392 0.01472356 0.02088341
 0.01517428 0.04274339 0.07955228 0.09585337 0.02170974 0.03109976
 0.63476562 0.04349459 0.01201923 0.02133413 0.0171274  0.05889423
 0.07481971 0.13221154 0.02674279 0.03846154 0.578125   0.04026442]","[1.03045587e-03 4.76351568e-07 9.76493927e-11 1.24493402e-11
 2.33473447e-22 2.30658595e-15 3.65926424e-22]"
5,20.0,"[0.01293945 0.02285532 0.01545598 0.04062124 0.07187124 0.07536433
 0.02405724 0.03141902 0.66629733 0.03911884 0.01404748 0.01893029
 0.01630108 0.046875   0.08135517 0.09818209 0.02276142 0.02967248
 0.6328125  0.0390625  0.01201923 0.01953125 0.01953125 0.05769231
 0.07752404 0.13762019 0.02283654 0.03515625 0.58112981 0.03695913]","[ 1.04930460e-03  4.22273109e-07  7.45117872e-11  4.32829444e-12
 -8.94090136e-24 -4.85984932e-16 -7.72138966e-23]"
5,20.0,"[0.0149677  0.02760667 0.01735276 0.04398287 0.07649114 0.07983398
 0.02771935 0.03436749 0.63305664 0.04462139 0.01442308 0.0238131
 0.01908053 0.04792668 0.08420974 0.10606971 0.02501502 0.03207632
 0.59930889 0.04807692 0.01502404 0.02163462 0.01923077 0.06219952
 0.0874399  0.14663462 0.02073317 0.03786058 0.54447115 0.04477163]","[ 9.58003150e-04  3.35479363e-07  9.30802917e-11  1.31023904e-11
  4.56745268e-22  7.42406881e-15 -2.74098050e-23]"
5,18.0,"[0.02368164 0.03463041 0.02270508 0.04548528 0.07429387 0.08905499
 0.03365385 0.04317533 0.57487605 0.05844351 0.02614183 0.02907151
 0.02328726 0.0483774  0.08713942 0.11102764 0.02801983 0.04304387
 0.53996394 0.06392728 0.02013221 0.03094952 0.02073317 0.07211538
 0.09765625 0.14393029 0.03485577 0.04927885 0.47716346 0.0531851 ]","[ 7.98477839e-04  6.78754253e-08  1.00658556e-10  2.59392605e-12
 -2.75001217e-23 -6.07400772e-16  3.16314391e-23]"
5,17.0,"[0.00323017 0.00704252 0.00328651 0.01143705 0.01395358 0.03739108
 0.00719276 0.00899564 0.89473783 0.01273287 0.00398137 0.00555889
 0.00323017 0.01194411 0.01705228 0.06024639 0.0078125  0.00863882
 0.86853966 0.01299579 0.00390625 0.00390625 0.00300481 0.01953125
 0.01622596 0.10186298 0.01141827 0.01532452 0.81490385 0.00991587]","[ 6.26402514e-04  2.36735462e-09  3.85913475e-13  4.93040872e-16
  3.75467122e-33 -2.54983867e-21  6.80094542e-30]"
5,18.0,"[0.00332407 0.0076247  0.00377479 0.00985953 0.015625   0.03675255
 0.00747446 0.01098633 0.8924091  0.01216947 0.00443209 0.00563401
 0.00428185 0.01329627 0.01832933 0.05739183 0.00713642 0.01134315
 0.86470853 0.01344651 0.00390625 0.00570913 0.00330529 0.01742788
 0.01893029 0.09855769 0.00901442 0.01472356 0.81520433 0.01322115]","[ 6.32566094e-04  1.03761083e-08  6.72341640e-14  5.59584196e-16
  3.02306977e-30  5.19541391e-20 -1.62547299e-30]"
5,18.0,"[0.00313627 0.00719276 0.00353065 0.01162485 0.01616962 0.03710938
 0.00822566 0.01083609 0.88938552 0.01278921 0.00465745 0.00518329
 0.00383113 0.01367188 0.01900541 0.05558894 0.00848858 0.01029147
 0.86493389 0.01434796 0.00330529 0.00390625 0.00390625 0.0219351
 0.01772837 0.10126202 0.0078125  0.01322115 0.81820913 0.00871394]","[ 6.33166377e-04  1.04186429e-08  4.91731765e-14  2.40492529e-17
  9.33591324e-33 -2.38785439e-21 -2.44295803e-32]"
5,18.0,"[0.00334285 0.00751202 0.00360577 0.01169997 0.01667668 0.03761644
 0.00871394 0.01049805 0.88653095 0.01380334 0.00368089 0.00585938
 0.00510817 0.01329627 0.01630108 0.06265024 0.00886418 0.01089243
 0.85967548 0.01367188 0.00330529 0.00661058 0.00360577 0.02223558
 0.01682692 0.10276442 0.00871394 0.01772837 0.80769231 0.01051683]","[ 6.39209775e-04  1.77091268e-08  7.03771328e-14  2.40264598e-15
  2.93843173e-29  2.39721959e-19 -1.06149307e-29]"
5,18.0,"[0.00371845 0.00786884 0.00422551 0.01207557 0.01523062 0.03898738
 0.00785006 0.01181265 0.88331956 0.01491136 0.00360577 0.0078125
 0.00465745 0.01382212 0.0171274  0.06129808 0.00961538 0.01051683
 0.85712139 0.01442308 0.00420673 0.00510817 0.00480769 0.02073317
 0.01682692 0.10036058 0.01231971 0.01472356 0.80919471 0.01171875]","[ 6.34560273e-04  1.21482124e-08  6.01635386e-14  6.16018319e-17
 -1.02800410e-31 -5.13787142e-21 -5.91290990e-32]"
5,18.0,"[0.00356821 0.00878906 0.00415039 0.01156851 0.01410382 0.04011418
 0.00709886 0.01164363 0.88249324 0.0164701  0.00548377 0.0070613
 0.00420673 0.01292067 0.01592548 0.06317608 0.00721154 0.01216947
 0.85216346 0.01968149 0.00480769 0.0078125  0.00420673 0.01682692
 0.0171274  0.10667067 0.00871394 0.01893029 0.80198317 0.01292067]","[ 6.43457168e-04  2.34640665e-08  3.03875968e-15  2.74970297e-16
  2.24371349e-31  2.84018998e-20 -1.13286043e-31]"
5,18.0,"[0.00379357 0.00751202 0.00332407 0.01002855 0.01491136 0.03592623
 0.007343   0.01036659 0.89225886 0.01453576 0.00413161 0.00608474
 0.00390625 0.01292067 0.01547476 0.05881911 0.00758714 0.01059195
 0.86523438 0.0152494  0.00360577 0.00420673 0.00480769 0.02253606
 0.01502404 0.10036058 0.00600962 0.01682692 0.81580529 0.01081731]","[ 6.26143559e-04  2.21247356e-09  2.28637645e-14  8.77124290e-18
  1.57924597e-33  3.04153818e-22 -3.59649089e-33]"
5,19.0,"[0.00369967 0.00845102 0.00356821 0.01228215 0.01423528 0.03921274
 0.00801908 0.01213191 0.88260592 0.01579402 0.00540865 0.0066857
 0.00570913 0.01201923 0.01554988 0.05904447 0.00863882 0.01201923
 0.85509315 0.01983173 0.00240385 0.0093149  0.00420673 0.01772837
 0.01772837 0.09975962 0.0093149  0.01532452 0.80408654 0.02013221]","[6.46649494e-04 2.68473623e-08 2.03959985e-14 1.89697033e-15
 1.12440320e-29 1.68157645e-19 3.57767326e-30]"
5,19.0,"[0.00300481 0.0069674  0.00418795 0.01177509 0.01662034 0.03787936
 0.00796274 0.01049805 0.88810847 0.01299579 0.00390625 0.00646034
 0.00413161 0.0144982  0.01660156 0.05874399 0.0081881  0.01036659
 0.86237981 0.01472356 0.00330529 0.00450721 0.00420673 0.02043269
 0.01832933 0.10216346 0.00751202 0.01592548 0.8125     0.01111779]","[ 6.27999029e-04  4.26079097e-09  3.52254924e-13  9.87090841e-16
  1.30250080e-29  3.78181765e-20 -1.30052872e-29]"
5,19.0,"[0.00283579 0.00623498 0.00383113 0.01130559 0.01476112 0.03690279
 0.00777494 0.01012245 0.89498197 0.01124925 0.00390625 0.00428185
 0.00458233 0.01246995 0.01938101 0.05603966 0.00728666 0.01066707
 0.87056791 0.01081731 0.00210337 0.00510817 0.00360577 0.0171274
 0.01893029 0.09825721 0.01051683 0.01322115 0.82241587 0.00871394]","[ 6.32396338e-04  9.66260297e-09  2.44967409e-13  2.02430034e-15
  2.77254996e-29  1.15571095e-19 -3.55435070e-29]"
5,26.0,"[0.01079853 0.01476112 0.00886418 0.02086463 0.03684645 0.08790941
 0.01408504 0.02024489 0.75929612 0.02632963 0.01231971 0.01277043
 0.00585938 0.02629207 0.04740084 0.1164363  0.01554988 0.01960637
 0.70860877 0.03515625 0.0093149  0.01322115 0.00600962 0.03335337
 0.05889423 0.16346154 0.01983173 0.02283654 0.64813702 0.0249399 ]","[ 6.32917986e-04  7.91059751e-09  2.87534092e-12  1.27307012e-14
 -1.94711719e-27 -9.43099513e-19 -1.46333585e-27]"
5,30.0,"[0.02867713 0.03955078 0.03472431 0.08867939 0.12610802 0.10809796
 0.05265925 0.04747596 0.40497296 0.06905424 0.04747596 0.05070613
 0.04048978 0.07158954 0.08128005 0.10276442 0.04792668 0.05671575
 0.40241887 0.09863281 0.06159856 0.05799279 0.03695913 0.05558894
 0.05739183 0.13581731 0.0453726  0.06370192 0.375      0.11057692]","[ 7.90667369e-04  4.20531787e-08  1.45565851e-12  1.96181628e-12
 -2.72839595e-24 -3.09882697e-16  1.88329156e-24]"
5,18.0,"[0.02892127 0.04475285 0.02867713 0.05014273 0.05988957 0.10342172
 0.04283729 0.05104417 0.51780349 0.07250977 0.04514724 0.04304387
 0.02336238 0.04544772 0.05513822 0.12890625 0.03372897 0.05153245
 0.48039363 0.09329928 0.03936298 0.04356971 0.02584135 0.0688101
 0.06009615 0.16346154 0.04086538 0.06580529 0.40144231 0.09074519]","[ 6.53977261e-04  3.59461210e-08  1.02998924e-12  1.83616331e-14
  2.45660816e-27  3.38816846e-18 -5.84247360e-28]"
5,18.0,"[0.01239483 0.01570012 0.01023513 0.01799129 0.0240009  0.05378606
 0.01508038 0.02000075 0.80269681 0.02811373 0.01254507 0.01299579
 0.01021635 0.02013221 0.03072416 0.08488582 0.01262019 0.02103365
 0.7660006  0.02884615 0.00721154 0.01322115 0.00811298 0.03155048
 0.04387019 0.13641827 0.01472356 0.02283654 0.69981971 0.02223558]","[ 6.60445214e-04  1.69194473e-08  4.98073569e-13  6.13993321e-14
 -3.01488933e-28  6.33452333e-18  1.07329955e-26]"
5,26.0,"[0.01145583 0.0144982  0.0088454  0.01838567 0.0384052  0.08589994
 0.01528696 0.01956881 0.76201923 0.02563477 0.01277043 0.01337139
 0.00721154 0.02110877 0.04912861 0.11560998 0.0144982  0.02140925
 0.7113131  0.03357873 0.0093149  0.01382212 0.00480769 0.03395433
 0.05949519 0.16646635 0.02043269 0.02283654 0.64603365 0.02283654]","[ 6.32959536e-04  7.90887064e-09  3.00132566e-12  1.35548854e-14
 -1.99728632e-27 -9.34479735e-19 -1.86699390e-27]"
5,19.0,"[0.02510892 0.03733474 0.02251728 0.0399076  0.05538236 0.08811599
 0.03130634 0.04206731 0.58719576 0.0710637  0.03883714 0.03448017
 0.01682692 0.03448017 0.05528846 0.11763822 0.02501502 0.04169171
 0.5457482  0.08999399 0.02944712 0.03064904 0.01862981 0.04356971
 0.07421875 0.16646635 0.02614183 0.04116587 0.50270433 0.06700721]","[6.38652715e-04 1.42560912e-08 3.37676846e-12 1.58827689e-14
 3.57988806e-27 1.84766374e-18 8.44893463e-28]"
5,18.0,"[0.02777569 0.04441481 0.02811373 0.05269681 0.06257512 0.11194787
 0.04255559 0.04933519 0.51047927 0.07010592 0.04311899 0.04484675
 0.02524038 0.04567308 0.05416166 0.12657752 0.03455529 0.05498798
 0.47588642 0.09495192 0.04236779 0.03665865 0.02914663 0.06159856
 0.0609976  0.1811899  0.03605769 0.06640625 0.40174279 0.08383413]","[ 6.53983990e-04  3.59330952e-08  1.03875253e-12  1.84807360e-14
  2.51501346e-27  3.43705500e-18 -4.80805887e-28]"
5,50.0,"[0.03213266 0.04334435 0.03571965 0.08554312 0.11299955 0.10319636
 0.05033053 0.05027419 0.40844727 0.07801232 0.04942909 0.04957933
 0.04221755 0.07286659 0.08052885 0.1023137  0.0464994  0.05851863
 0.40241887 0.095628   0.06039663 0.06460337 0.03665865 0.06219952
 0.05799279 0.1313101  0.04266827 0.07121394 0.3671875  0.10576923]","[ 7.91690223e-04  4.03524853e-08  1.70388020e-12  2.36427194e-12
 -4.19261598e-24 -3.81913515e-16  2.22262242e-24]"
5,19.0,"[0.02140925 0.04024564 0.02901517 0.05962665 0.0796274  0.14362981
 0.04388897 0.04392653 0.47624324 0.06238732 0.04281851 0.04552284
 0.02599159 0.04259315 0.05709135 0.15827825 0.03710938 0.05401142
 0.44411058 0.09247296 0.04116587 0.04116587 0.02283654 0.06911058
 0.06941106 0.21995192 0.04146635 0.06490385 0.34314904 0.08683894]","[ 6.68417936e-04  4.13209088e-08  2.88228098e-13  1.25527181e-15
 -2.14180295e-29 -1.98960488e-19  1.05530171e-29]"
5,20.0,"[0.01186899 0.02373798 0.01138071 0.02878981 0.04407677 0.09816331
 0.02195388 0.03158804 0.69039213 0.03804838 0.0141226  0.01757812
 0.01081731 0.0401893  0.05198317 0.12935697 0.02170974 0.03252704
 0.64385517 0.03786058 0.01231971 0.01893029 0.01021635 0.05138221
 0.06039663 0.17788462 0.03305288 0.05498798 0.54086538 0.03996394]","[1.47418545e-03 1.36591347e-06 2.80618006e-11 2.37679722e-11
 6.13611619e-22 2.68018388e-14 1.62579876e-23]"
5,17.0,"[0.01724008 0.03126878 0.02781325 0.0932805  0.20203576 0.14513221
 0.04681866 0.03874324 0.34406926 0.05359826 0.01442308 0.02448918
 0.03365385 0.12146935 0.21026142 0.14505709 0.03921274 0.0379357
 0.31685697 0.05664062 0.02133413 0.03064904 0.03996394 0.13762019
 0.1781851  0.15084135 0.03876202 0.05078125 0.29387019 0.05799279]","[7.25649290e-04 3.31172851e-08 5.32477299e-14 1.46063702e-13
 8.25136835e-27 2.36835563e-17 9.89171886e-27]"
5,15.0,"[0.0216534  0.04146635 0.02120267 0.05350436 0.05791767 0.12362906
 0.04321289 0.05187049 0.51556866 0.06997446 0.03290264 0.04522236
 0.02110877 0.05416166 0.05776743 0.13762019 0.0457482  0.0609976
 0.46311599 0.08135517 0.03305288 0.0390625  0.02403846 0.06700721
 0.09104567 0.17938702 0.04777644 0.06069712 0.38100962 0.07692308]","[ 6.47713926e-04  2.32564880e-08  4.64910820e-13  1.67555406e-15
 -4.66773472e-29 -2.27592908e-19 -2.86463507e-30]"
5,26.0,"[0.01198167 0.01474234 0.00839468 0.01855469 0.03682767 0.0945951
 0.0149677  0.01977539 0.75242263 0.02773813 0.01224459 0.01457332
 0.00773738 0.02080829 0.0480018  0.111253   0.01570012 0.02110877
 0.70763221 0.0409405  0.00961538 0.0093149  0.0063101  0.03004808
 0.06310096 0.17367788 0.01893029 0.02253606 0.64122596 0.02524038]","[ 6.33058203e-04  8.01616191e-09  2.99712683e-12  1.39407788e-14
 -2.09685903e-27 -9.75688903e-19 -1.92960437e-27]"
6,16.0,"[0.01682692 0.04141001 0.02129657 0.06473483 0.08302659 0.14207106
 0.05504432 0.05213341 0.45554763 0.06790865 0.03778546 0.05235877
 0.02486478 0.05303486 0.06092248 0.12905649 0.04432091 0.06347656
 0.42518029 0.1089994  0.03996394 0.04567308 0.03215144 0.06790865
 0.06820913 0.19350962 0.04447115 0.07061298 0.34284856 0.09465144]","[6.24884952e-04 6.83957396e-10 1.39921060e-14 2.18019850e-17
 1.20008172e-32 3.75247591e-22 9.90683506e-34]"
6,18.0,"[0.03008564 0.05359826 0.02901517 0.05750451 0.08212515 0.12216421
 0.05157001 0.05735427 0.4302509  0.08633188 0.0539363  0.05138221
 0.02095853 0.05423678 0.07880108 0.11899038 0.03117488 0.06265024
 0.41165865 0.11621094 0.03665865 0.04477163 0.03515625 0.07632212
 0.09855769 0.18329327 0.04657452 0.0640024  0.32061298 0.09405048]","[7.09015248e-04 3.66543236e-08 3.02688217e-11 7.93382390e-12
 1.19370328e-22 1.47085665e-15 2.94439141e-23]"
6,13.0,"[0.02229192 0.04456505 0.02794471 0.08449144 0.12441782 0.141564
 0.05977689 0.05788011 0.36399489 0.07307317 0.03771034 0.05295974
 0.03891226 0.07767428 0.10494291 0.12935697 0.04995493 0.0640024
 0.34359976 0.10088642 0.04927885 0.04927885 0.03245192 0.07451923
 0.11929087 0.15594952 0.04627404 0.07121394 0.29477163 0.10697115]","[ 6.62474781e-04  1.37138472e-08  8.21903372e-13  2.18084279e-14
 -2.59164425e-27 -1.77208624e-18  1.34475624e-27]"
6,18.0,"[0.01654522 0.04321289 0.02001953 0.09438852 0.13743239 0.20310622
 0.06867864 0.0697491  0.28064904 0.06621845 0.03725962 0.05491286
 0.03034856 0.09067007 0.13551683 0.18659856 0.06505409 0.08082933
 0.2195012  0.09930889 0.03485577 0.05138221 0.0375601  0.1108774
 0.15174279 0.20432692 0.0766226  0.08022837 0.14032452 0.11207933]","[7.23778910e-04 3.07999890e-08 2.85484119e-11 6.17655324e-12
 7.97984026e-23 1.04955752e-15 1.89525966e-23]"
6,16.0,"[0.01827299 0.04495944 0.03070538 0.09155273 0.14021184 0.1719689
 0.07284781 0.05592698 0.30271559 0.07083834 0.04777644 0.07459435
 0.03778546 0.06512921 0.07865084 0.1335637  0.060622   0.07714844
 0.29199219 0.13273738 0.06730769 0.07451923 0.03365385 0.078125
 0.06550481 0.15264423 0.04807692 0.08563702 0.25390625 0.140625  ]","[ 6.24715737e-04  5.32114854e-10  1.87029868e-14  1.72690632e-17
  8.99187246e-33  2.42611157e-22 -3.93273617e-33]"
6,14.0,"[0.02370042 0.05352314 0.03263972 0.08558068 0.11038912 0.16325496
 0.07421875 0.06265024 0.31035907 0.08368389 0.05611478 0.0695613
 0.0327524  0.06257512 0.0721905  0.14054988 0.05476262 0.07895132
 0.29424579 0.13829627 0.05829327 0.06009615 0.03786058 0.0859375
 0.08713942 0.17668269 0.05228365 0.07722356 0.23227163 0.13221154]","[6.24910191e-04 6.37222487e-10 1.00848466e-13 5.26807220e-17
 8.16234284e-32 5.81672916e-22 8.98995323e-32]"
6,15.0,"[0.00786884 0.02039513 0.01047927 0.03506235 0.05320388 0.08096079
 0.02813251 0.02918419 0.70205454 0.0326585  0.01577524 0.02028245
 0.01074219 0.03147536 0.05814303 0.09314904 0.02208534 0.03034856
 0.67390325 0.04409555 0.01051683 0.01382212 0.01231971 0.03996394
 0.0796274  0.15534856 0.02163462 0.02944712 0.60486779 0.03245192]","[ 6.24682282e-04  1.86415597e-10  2.15885432e-13  1.11205360e-16
  4.03067019e-31  1.25449941e-21 -3.66647441e-31]"
6,105.0,"[0.00764348 0.02107121 0.00525841 0.0547814  0.0407527  0.20365084
 0.03286508 0.04514724 0.55063101 0.03819862 0.01179387 0.02621695
 0.01194411 0.06858474 0.05979567 0.23106971 0.05671575 0.05957031
 0.42750901 0.04679988 0.01502404 0.03034856 0.01652644 0.08774038
 0.08052885 0.23016827 0.07481971 0.07421875 0.32391827 0.06670673]","[ 6.86933474e-04  2.57706601e-09  6.83518436e-16  6.54762738e-14
  2.37654307e-28  1.93423440e-18 -3.67951400e-28]"
6,15.0,"[0.01772837 0.03252704 0.02041391 0.05170147 0.07074444 0.09512094
 0.03624549 0.04347581 0.57626578 0.05577674 0.02884615 0.03448017
 0.01998197 0.04289363 0.06775841 0.11035156 0.03027344 0.04777644
 0.54492188 0.07271635 0.02794471 0.02463942 0.02013221 0.06039663
 0.07872596 0.17097356 0.03245192 0.05558894 0.47175481 0.05739183]","[ 6.28551185e-04  1.37496867e-09  1.88044733e-12  1.33135991e-14
 -2.04610828e-27 -4.60938465e-19 -5.01034173e-28]"
6,15.0,"[0.02471454 0.03603891 0.01780349 0.05372972 0.06253756 0.11966647
 0.03853666 0.05324144 0.53017954 0.06355168 0.03297776 0.03102464
 0.01990685 0.06445312 0.08075421 0.14107572 0.04657452 0.0539363
 0.46431791 0.06497897 0.03004808 0.02644231 0.02103365 0.0688101
 0.11388221 0.18479567 0.04266827 0.04927885 0.40384615 0.05919471]","[ 1.15102238e-03  2.58973430e-07  1.40001820e-10  2.33933540e-10
  1.93069200e-20  8.92488800e-14 -3.76768460e-20]"
6,19.0,"[0.01408504 0.02925931 0.01532452 0.04901593 0.07724234 0.11686824
 0.03637695 0.04452749 0.5639085  0.05339168 0.02396334 0.02952224
 0.01577524 0.04529748 0.08886719 0.13123498 0.02749399 0.04672476
 0.5249399  0.06618089 0.01442308 0.02253606 0.02043269 0.0703125
 0.11177885 0.1875     0.03094952 0.0531851  0.43930288 0.04957933]","[ 7.54593713e-04  2.93525145e-08  7.34917181e-11  1.50200449e-11
  4.45013251e-22  2.54356518e-15 -2.25817292e-22]"
6,20.0,"[0.01248873 0.03344727 0.01641376 0.06236854 0.07510141 0.15360201
 0.04646184 0.053279   0.48848783 0.05834961 0.02711839 0.04169171
 0.02065805 0.0546875  0.07549579 0.14963942 0.04371995 0.05919471
 0.43945312 0.08834135 0.02433894 0.03545673 0.02614183 0.07872596
 0.09495192 0.20673077 0.04777644 0.0640024  0.35246394 0.06941106]","[6.80647597e-04 1.02483153e-08 1.10945020e-12 3.67646412e-12
 1.12586556e-24 3.64122074e-16 7.33919612e-24]"
